Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","278.2371","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0.0084","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","329.4332","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","0.0085","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","333.2399","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0.0087","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","374.5623","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","0.0086","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","377.7246","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","0.0163","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","697.6831","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","0.017","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","783.7844","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","0.0081","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","828.1511","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","0.0069","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","652.3892","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","0.0058","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","562.3446","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","0.0051","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","553.723","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","0.0085","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","823.6702","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","0.0091","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","732.7413","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","0.0022","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","365.1471","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","0.0018","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","274.1792","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","0.0016","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","214.353","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","0.0017","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","368.7141","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","0.0003","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","378.1831","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7230","Emissions (N2O)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","0.0003","E","Estimated value",""
"GT","Emissions Totals","887","Yemen","7273","Emissions (CO2)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","360.0665","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","0.0235","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","220.2781","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","0.0229","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","285.2359","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0.0222","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","273.8023","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0.0136","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","178.4345","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","0.0006","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","12.3759","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0.0009","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","15.1222","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","0.002","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","35.4255","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","0.0017","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","26.0059","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","0.0016","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","35.1591","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","0.0023","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","52.2501","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","0.0021","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","35.618","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","0.0037","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","72.9941","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","0.0027","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","74.4374","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","0.0031","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","72.4509","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","0.0031","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","68.1263","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","0.004","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","88.0907","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","0.0028","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","72.9221","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","0.0029","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","110.7685","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","0.0027","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","116.4634","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","0.003","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","118.9095","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7230","Emissions (N2O)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","0.0031","E","Estimated value",""
"GT","Emissions Totals","894","Zambia","7273","Emissions (CO2)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","106.2596","E","Estimated value",""
"GT","Emissions Totals","716","Zimbabwe","7230","Emissions (N2O)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","716","Zimbabwe","7273","Emissions (CO2)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","716","Zimbabwe","7230","Emissions (N2O)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","716","Zimbabwe","7273","Emissions (CO2)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","716","Zimbabwe","7230","Emissions (N2O)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","716","Zimbabwe","7273","Emissions (CO2)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","716","Zimbabwe","7230","Emissions (N2O)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","716","Zimbabwe","7273","Emissions (CO2)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","716","Zimbabwe","7230","Emissions (N2O)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","0.0009","E","Estimated value",""
"GT","Emissions Totals","716","Zimbabwe","7273","Emissions (CO2)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","59.7218","E","Estimated value",""
"GT","Emissions Totals","716","Zimbabwe","7230","Emissions (N2O)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0.0012","E","Estimated value",""
"GT","Emissions Totals","716","Zimbabwe","7273","Emissions (CO2)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","79.6291","E","Estimated value",""
"GT","Emissions Totals","716","Zimbabwe","7230","Emissions (N2O)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","0.0029","E","Estimated value",""
"GT","Emissions Totals","716","Zimbabwe","7273","Emissions (CO2)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","184.1423","E","Estimated value",""
"GT","Emissions Totals","716","Zimbabwe","7230","Emissions (N2O)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","0.0035","E","Estimated value",""
"GT","Emissions Totals","716","Zimbabwe","7273","Emissions (CO2)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","223.9569","E","Estimated value",""
