,Domain,Area Code (M49),Area,Element,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description
6216,Emissions Totals,643,Russia,Emissions (CO2),Food Processing,2005,2005,3050,FAO TIER 1,kilotonnes,24465.7331,E,Estimated value
6217,Emissions Totals,643,Russia,Emissions (N2O),Food Processing,2006,2006,3050,FAO TIER 1,kilotonnes,0.3457,E,Estimated value
6218,Emissions Totals,643,Russia,Emissions (CO2),Food Processing,2006,2006,3050,FAO TIER 1,kilotonnes,26422.4857,E,Estimated value
6219,Emissions Totals,643,Russia,Emissions (N2O),Food Processing,2007,2007,3050,FAO TIER 1,kilotonnes,0.3307,E,Estimated value
6220,Emissions Totals,643,Russia,Emissions (CO2),Food Processing,2007,2007,3050,FAO TIER 1,kilotonnes,23492.8664,E,Estimated value
6221,Emissions Totals,643,Russia,Emissions (N2O),Food Processing,2008,2008,3050,FAO TIER 1,kilotonnes,0.3237,E,Estimated value
6222,Emissions Totals,643,Russia,Emissions (CO2),Food Processing,2008,2008,3050,FAO TIER 1,kilotonnes,23679.1048,E,Estimated value
6223,Emissions Totals,643,Russia,Emissions (N2O),Food Processing,2009,2009,3050,FAO TIER 1,kilotonnes,0.3154,E,Estimated value
6224,Emissions Totals,643,Russia,Emissions (CO2),Food Processing,2009,2009,3050,FAO TIER 1,kilotonnes,22702.2068,E,Estimated value
6225,Emissions Totals,643,Russia,Emissions (N2O),Food Processing,2010,2010,3050,FAO TIER 1,kilotonnes,0.3061,E,Estimated value
6226,Emissions Totals,643,Russia,Emissions (CO2),Food Processing,2010,2010,3050,FAO TIER 1,kilotonnes,23419.0353,E,Estimated value
6227,Emissions Totals,643,Russia,Emissions (N2O),Food Processing,2011,2011,3050,FAO TIER 1,kilotonnes,0.3335,E,Estimated value
6228,Emissions Totals,643,Russia,Emissions (CO2),Food Processing,2011,2011,3050,FAO TIER 1,kilotonnes,26885.7607,E,Estimated value
6229,Emissions Totals,643,Russia,Emissions (N2O),Food Processing,2012,2012,3050,FAO TIER 1,kilotonnes,0.3437,E,Estimated value
6230,Emissions Totals,643,Russia,Emissions (CO2),Food Processing,2012,2012,3050,FAO TIER 1,kilotonnes,27331.0701,E,Estimated value
6231,Emissions Totals,643,Russia,Emissions (N2O),Food Processing,2013,2013,3050,FAO TIER 1,kilotonnes,0.3173,E,Estimated value
6232,Emissions Totals,643,Russia,Emissions (CO2),Food Processing,2013,2013,3050,FAO TIER 1,kilotonnes,25146.0847,E,Estimated value
6233,Emissions Totals,643,Russia,Emissions (N2O),Food Processing,2014,2014,3050,FAO TIER 1,kilotonnes,0.2946,E,Estimated value
6234,Emissions Totals,643,Russia,Emissions (CO2),Food Processing,2014,2014,3050,FAO TIER 1,kilotonnes,24064.6159,E,Estimated value
6235,Emissions Totals,643,Russia,Emissions (N2O),Food Processing,2015,2015,3050,FAO TIER 1,kilotonnes,0.2797,E,Estimated value
6236,Emissions Totals,643,Russia,Emissions (CO2),Food Processing,2015,2015,3050,FAO TIER 1,kilotonnes,22541.1417,E,Estimated value
6237,Emissions Totals,643,Russia,Emissions (N2O),Food Processing,2016,2016,3050,FAO TIER 1,kilotonnes,0.311,E,Estimated value
6238,Emissions Totals,643,Russia,Emissions (CO2),Food Processing,2016,2016,3050,FAO TIER 1,kilotonnes,24564.1611,E,Estimated value
6239,Emissions Totals,643,Russia,Emissions (N2O),Food Processing,2017,2017,3050,FAO TIER 1,kilotonnes,0.3259,E,Estimated value
6240,Emissions Totals,643,Russia,Emissions (CO2),Food Processing,2017,2017,3050,FAO TIER 1,kilotonnes,25257.1593,E,Estimated value
6241,Emissions Totals,643,Russia,Emissions (N2O),Food Processing,2018,2018,3050,FAO TIER 1,kilotonnes,0.3075,E,Estimated value
6242,Emissions Totals,643,Russia,Emissions (CO2),Food Processing,2018,2018,3050,FAO TIER 1,kilotonnes,24554.9015,E,Estimated value
6243,Emissions Totals,643,Russia,Emissions (N2O),Food Processing,2019,2019,3050,FAO TIER 1,kilotonnes,0.3075,E,Estimated value
6244,Emissions Totals,643,Russia,Emissions (CO2),Food Processing,2019,2019,3050,FAO TIER 1,kilotonnes,24554.9015,E,Estimated value
6245,Emissions Totals,643,Russia,Emissions (N2O),Food Processing,2020,2020,3050,FAO TIER 1,kilotonnes,0.2931,E,Estimated value
6246,Emissions Totals,643,Russia,Emissions (CO2),Food Processing,2020,2020,3050,FAO TIER 1,kilotonnes,23190.7403,E,Estimated value
6247,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2000,2000,3050,FAO TIER 1,kilotonnes,0.0084,E,Estimated value
6248,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2000,2000,3050,FAO TIER 1,kilotonnes,66.8943,E,Estimated value
6249,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2001,2001,3050,FAO TIER 1,kilotonnes,0.0079,E,Estimated value
6250,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2001,2001,3050,FAO TIER 1,kilotonnes,77.3306,E,Estimated value
6251,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2002,2002,3050,FAO TIER 1,kilotonnes,0.0075,E,Estimated value
6252,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2002,2002,3050,FAO TIER 1,kilotonnes,70.8665,E,Estimated value
6253,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2003,2003,3050,FAO TIER 1,kilotonnes,0.0044,E,Estimated value
6254,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2003,2003,3050,FAO TIER 1,kilotonnes,43.4129,E,Estimated value
6255,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2004,2004,3050,FAO TIER 1,kilotonnes,0.0002,E,Estimated value
6256,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2004,2004,3050,FAO TIER 1,kilotonnes,3.04,E,Estimated value
6257,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2005,2005,3050,FAO TIER 1,kilotonnes,0.0003,E,Estimated value
6258,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2005,2005,3050,FAO TIER 1,kilotonnes,3.4993,E,Estimated value
6259,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2006,2006,3050,FAO TIER 1,kilotonnes,0.0006,E,Estimated value
6260,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2006,2006,3050,FAO TIER 1,kilotonnes,8.3829,E,Estimated value
6261,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2007,2007,3050,FAO TIER 1,kilotonnes,0.0005,E,Estimated value
6262,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2007,2007,3050,FAO TIER 1,kilotonnes,7.8958,E,Estimated value
6263,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2008,2008,3050,FAO TIER 1,kilotonnes,0.0005,E,Estimated value
6264,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2008,2008,3050,FAO TIER 1,kilotonnes,9.1525,E,Estimated value
6265,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2009,2009,3050,FAO TIER 1,kilotonnes,0.0006,E,Estimated value
6266,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2009,2009,3050,FAO TIER 1,kilotonnes,13.2266,E,Estimated value
6267,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2010,2010,3050,FAO TIER 1,kilotonnes,0.0006,E,Estimated value
6268,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2010,2010,3050,FAO TIER 1,kilotonnes,9.0299,E,Estimated value
6269,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2011,2011,3050,FAO TIER 1,kilotonnes,0.001,E,Estimated value
6270,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2011,2011,3050,FAO TIER 1,kilotonnes,19.298,E,Estimated value
6271,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2012,2012,3050,FAO TIER 1,kilotonnes,0.0007,E,Estimated value
6272,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2012,2012,3050,FAO TIER 1,kilotonnes,17.8081,E,Estimated value
6273,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2013,2013,3050,FAO TIER 1,kilotonnes,0.0007,E,Estimated value
6274,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2013,2013,3050,FAO TIER 1,kilotonnes,17.7683,E,Estimated value
6275,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2014,2014,3050,FAO TIER 1,kilotonnes,0.0007,E,Estimated value
6276,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2014,2014,3050,FAO TIER 1,kilotonnes,15.5232,E,Estimated value
6277,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2015,2015,3050,FAO TIER 1,kilotonnes,0.0009,E,Estimated value
6278,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2015,2015,3050,FAO TIER 1,kilotonnes,21.7576,E,Estimated value
6279,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2016,2016,3050,FAO TIER 1,kilotonnes,0.0006,E,Estimated value
6280,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2016,2016,3050,FAO TIER 1,kilotonnes,17.5972,E,Estimated value
6281,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2017,2017,3050,FAO TIER 1,kilotonnes,0.0006,E,Estimated value
6282,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2017,2017,3050,FAO TIER 1,kilotonnes,18.7983,E,Estimated value
6283,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2018,2018,3050,FAO TIER 1,kilotonnes,0.0006,E,Estimated value
6284,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2018,2018,3050,FAO TIER 1,kilotonnes,19.7464,E,Estimated value
6285,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2019,2019,3050,FAO TIER 1,kilotonnes,0.0006,E,Estimated value
6286,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2019,2019,3050,FAO TIER 1,kilotonnes,20.1922,E,Estimated value
6287,Emissions Totals,646,Rwanda,Emissions (N2O),Food Processing,2020,2020,3050,FAO TIER 1,kilotonnes,0.0006,E,Estimated value
6288,Emissions Totals,646,Rwanda,Emissions (CO2),Food Processing,2020,2020,3050,FAO TIER 1,kilotonnes,18.0468,E,Estimated value
6289,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2000,2000,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6290,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2000,2000,3050,FAO TIER 1,kilotonnes,0.0376,E,Estimated value
6291,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2001,2001,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6292,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2001,2001,3050,FAO TIER 1,kilotonnes,1.7431,E,Estimated value
6293,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2002,2002,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6294,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2002,2002,3050,FAO TIER 1,kilotonnes,1.6106,E,Estimated value
6295,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2003,2003,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6296,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2003,2003,3050,FAO TIER 1,kilotonnes,0.0183,E,Estimated value
6297,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2004,2004,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6298,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2004,2004,3050,FAO TIER 1,kilotonnes,0.0137,E,Estimated value
6299,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2005,2005,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6300,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2005,2005,3050,FAO TIER 1,kilotonnes,0.044,E,Estimated value
6301,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2006,2006,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6302,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2006,2006,3050,FAO TIER 1,kilotonnes,0.1879,E,Estimated value
6303,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2007,2007,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6304,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2007,2007,3050,FAO TIER 1,kilotonnes,0.1039,E,Estimated value
6305,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2008,2008,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6306,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2008,2008,3050,FAO TIER 1,kilotonnes,0.1159,E,Estimated value
6307,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2009,2009,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6308,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2009,2009,3050,FAO TIER 1,kilotonnes,0.3809,E,Estimated value
6309,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2010,2010,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6310,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2010,2010,3050,FAO TIER 1,kilotonnes,0.2911,E,Estimated value
6311,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2011,2011,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6312,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2011,2011,3050,FAO TIER 1,kilotonnes,0.3056,E,Estimated value
6313,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2012,2012,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6314,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2012,2012,3050,FAO TIER 1,kilotonnes,0.2513,E,Estimated value
6315,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2013,2013,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6316,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2013,2013,3050,FAO TIER 1,kilotonnes,0.4043,E,Estimated value
6317,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2014,2014,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6318,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2014,2014,3050,FAO TIER 1,kilotonnes,0.3777,E,Estimated value
6319,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2015,2015,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6320,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2015,2015,3050,FAO TIER 1,kilotonnes,0.3675,E,Estimated value
6321,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2016,2016,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6322,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2016,2016,3050,FAO TIER 1,kilotonnes,0.364,E,Estimated value
6323,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2017,2017,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6324,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2017,2017,3050,FAO TIER 1,kilotonnes,0.3111,E,Estimated value
6325,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2018,2018,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6326,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2018,2018,3050,FAO TIER 1,kilotonnes,0.2432,E,Estimated value
6327,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2019,2019,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6328,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2019,2019,3050,FAO TIER 1,kilotonnes,0.2296,E,Estimated value
6329,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (N2O),Food Processing,2020,2020,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6330,Emissions Totals,654,"Saint Helena, Ascension and Tristan da Cunha",Emissions (CO2),Food Processing,2020,2020,3050,FAO TIER 1,kilotonnes,0.2296,E,Estimated value
6331,Emissions Totals,662,Saint Lucia,Emissions (N2O),Food Processing,2000,2000,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6332,Emissions Totals,662,Saint Lucia,Emissions (CO2),Food Processing,2000,2000,3050,FAO TIER 1,kilotonnes,5.0133,E,Estimated value
6333,Emissions Totals,662,Saint Lucia,Emissions (N2O),Food Processing,2001,2001,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6334,Emissions Totals,662,Saint Lucia,Emissions (CO2),Food Processing,2001,2001,3050,FAO TIER 1,kilotonnes,5.2753,E,Estimated value
6335,Emissions Totals,662,Saint Lucia,Emissions (N2O),Food Processing,2002,2002,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6336,Emissions Totals,662,Saint Lucia,Emissions (CO2),Food Processing,2002,2002,3050,FAO TIER 1,kilotonnes,2.5858,E,Estimated value
6337,Emissions Totals,662,Saint Lucia,Emissions (N2O),Food Processing,2003,2003,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6338,Emissions Totals,662,Saint Lucia,Emissions (CO2),Food Processing,2003,2003,3050,FAO TIER 1,kilotonnes,3.5033,E,Estimated value
6339,Emissions Totals,662,Saint Lucia,Emissions (N2O),Food Processing,2004,2004,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6340,Emissions Totals,662,Saint Lucia,Emissions (CO2),Food Processing,2004,2004,3050,FAO TIER 1,kilotonnes,4.1509,E,Estimated value
6341,Emissions Totals,662,Saint Lucia,Emissions (N2O),Food Processing,2005,2005,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6342,Emissions Totals,662,Saint Lucia,Emissions (CO2),Food Processing,2005,2005,3050,FAO TIER 1,kilotonnes,2.5598,E,Estimated value
6343,Emissions Totals,662,Saint Lucia,Emissions (N2O),Food Processing,2006,2006,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6344,Emissions Totals,662,Saint Lucia,Emissions (CO2),Food Processing,2006,2006,3050,FAO TIER 1,kilotonnes,2.6585,E,Estimated value
6345,Emissions Totals,662,Saint Lucia,Emissions (N2O),Food Processing,2007,2007,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6346,Emissions Totals,662,Saint Lucia,Emissions (CO2),Food Processing,2007,2007,3050,FAO TIER 1,kilotonnes,2.2344,E,Estimated value
6347,Emissions Totals,662,Saint Lucia,Emissions (N2O),Food Processing,2008,2008,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6348,Emissions Totals,662,Saint Lucia,Emissions (CO2),Food Processing,2008,2008,3050,FAO TIER 1,kilotonnes,1.4388,E,Estimated value
6349,Emissions Totals,662,Saint Lucia,Emissions (N2O),Food Processing,2009,2009,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6350,Emissions Totals,662,Saint Lucia,Emissions (CO2),Food Processing,2009,2009,3050,FAO TIER 1,kilotonnes,1.6645,E,Estimated value
6351,Emissions Totals,662,Saint Lucia,Emissions (N2O),Food Processing,2010,2010,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
6352,Emissions Totals,662,Saint Lucia,Emissions (CO2),Food Processing,2010,2010,3050,FAO TIER 1,kilotonnes,2.0347,E,Estimated value
6353,Emissions Totals,662,Saint Lucia,Emissions (N2O),Food Processing,2011,2011,3050,FAO TIER 1,kilotonnes,0.0001,E,Estimated value
6354,Emissions Totals,662,Saint Lucia,Emissions (CO2),Food Processing,2011,2011,3050,FAO TIER 1,kilotonnes,7.4207,E,Estimated value
6355,Emissions Totals,662,Saint Lucia,Emissions (N2O),Food Processing,2012,2012,3050,FAO TIER 1,kilotonnes,0.0001,E,Estimated value
